Filename,Commercial PLA
1.52,38.53,-0.167
1.52,38.55,-0.167
1.52,38.56,-0.167
1.52,38.58,-0.167
1.52,38.60,-0.167
1.52,38.61,-0.167
1.53,38.63,-0.167
1.53,38.65,-0.167
1.53,38.66,-0.167
1.53,38.68,-0.167
1.53,38.70,-0.167
1.53,38.71,-0.167
1.53,38.73,-0.167
1.54,38.75,-0.167
1.54,38.76,-0.167
1.54,38.78,-0.167
1.54,38.80,-0.167
1.54,38.81,-0.167
1.54,38.83,-0.167
1.55,38.85,-0.167
1.55,38.86,-0.167
1.55,38.88,-0.167
1.55,38.90,-0.167
1.55,38.91,-0.167
1.56,38.93,-0.167
1.56,38.95,-0.167
1.56,38.96,-0.167
1.56,38.98,-0.167
1.56,39.00,-0.167
1.56,39.01,-0.167
1.57,39.03,-0.167
1.57,39.05,-0.167
1.57,39.06,-0.167
1.57,39.08,-0.167
1.57,39.10,-0.167
1.57,39.11,-0.167
1.58,39.13,-0.167
1.58,39.15,-0.167
1.58,39.16,-0.167
1.58,39.18,-0.167
1.58,39.20,-0.167
1.58,39.21,-0.167
1.58,39.23,-0.167
1.59,39.24,-0.167
1.59,39.26,-0.168
1.59,39.28,-0.168
1.59,39.30,-0.168
1.59,39.31,-0.168
1.59,39.33,-0.168
1.60,39.35,-0.168
1.60,39.36,-0.168
1.60,39.38,-0.168
1.60,39.39,-0.168
1.60,39.41,-0.168
1.61,39.43,-0.168
1.61,39.45,-0.168
1.61,39.46,-0.168
1.61,39.48,-0.168
1.61,39.50,-0.168
1.61,39.51,-0.168
1.62,39.53,-0.168
1.62,39.55,-0.168
1.62,39.56,-0.168
1.62,39.58,-0.168
1.62,39.60,-0.168
1.62,39.61,-0.168
1.63,39.63,-0.168
1.63,39.65,-0.168
1.63,39.66,-0.168
1.63,39.68,-0.168
1.63,39.70,-0.168
1.63,39.71,-0.168
1.63,39.73,-0.168
1.64,39.74,-0.168
1.64,39.76,-0.168
1.64,39.78,-0.168
1.64,39.80,-0.168
1.64,39.81,-0.168
1.64,39.83,-0.168
1.65,39.85,-0.168
1.65,39.86,-0.168
1.65,39.88,-0.168
1.65,39.90,-0.168
1.65,39.91,-0.168
1.66,39.93,-0.168
1.66,39.94,-0.168
1.66,39.96,-0.168
1.66,39.98,-0.168
1.66,39.99,-0.168
1.66,40.01,-0.168
1.67,40.03,-0.168
1.67,40.05,-0.168
1.67,40.06,-0.168
1.67,40.08,-0.168
1.67,40.09,-0.168
1.67,40.11,-0.168
1.68,40.13,-0.168
1.68,40.14,-0.168
1.68,40.16,-0.168
1.68,40.18,-0.168
1.68,40.19,-0.168
1.68,40.21,-0.168
1.68,40.23,-0.168
1.69,40.24,-0.168
1.69,40.26,-0.168
1.69,40.28,-0.168
1.69,40.29,-0.168
1.69,40.31,-0.168
1.69,40.33,-0.168
1.70,40.34,-0.168
1.70,40.36,-0.168
1.70,40.38,-0.168
1.70,40.39,-0.168
1.70,40.41,-0.168
1.71,40.43,-0.168
1.71,40.44,-0.168
1.71,40.46,-0.168
1.71,40.48,-0.168
1.71,40.49,-0.168
1.71,40.51,-0.168
1.72,40.53,-0.168
1.72,40.54,-0.168
1.72,40.56,-0.168
1.72,40.58,-0.168
1.72,40.59,-0.168
1.72,40.61,-0.168
1.73,40.63,-0.168
1.73,40.64,-0.168
1.73,40.66,-0.168
1.73,40.68,-0.168
1.73,40.69,-0.168
1.73,40.71,-0.168
1.73,40.73,-0.168
1.74,40.74,-0.168
1.74,40.76,-0.168
1.74,40.78,-0.168
1.74,40.79,-0.168
1.74,40.81,-0.168
1.74,40.83,-0.168
1.75,40.84,-0.168
1.75,40.86,-0.168
1.75,40.88,-0.168
1.75,40.89,-0.168
1.75,40.91,-0.168
1.76,40.93,-0.168
1.76,40.94,-0.168
1.76,40.96,-0.168
1.76,40.98,-0.168
1.76,40.99,-0.168
1.76,41.01,-0.168
1.77,41.03,-0.168
1.77,41.04,-0.168
1.77,41.06,-0.168
1.77,41.08,-0.168
1.77,41.09,-0.169
1.77,41.11,-0.169
1.78,41.13,-0.169
1.78,41.14,-0.169
1.78,41.16,-0.169
1.78,41.18,-0.169
1.78,41.19,-0.169
1.78,41.21,-0.169
1.78,41.23,-0.169
1.79,41.24,-0.169
1.79,41.26,-0.169
1.79,41.28,-0.169
1.79,41.29,-0.169
1.79,41.31,-0.169
1.79,41.33,-0.169
1.80,41.34,-0.169
1.80,41.36,-0.169
1.80,41.38,-0.169
1.80,41.39,-0.169
1.80,41.41,-0.169
1.81,41.43,-0.169
1.81,41.44,-0.169
1.81,41.46,-0.169
1.81,41.48,-0.169
1.81,41.49,-0.169
1.81,41.51,-0.169
1.82,41.53,-0.169
1.82,41.54,-0.169
1.82,41.56,-0.169
1.82,41.58,-0.169
1.82,41.59,-0.169
1.82,41.61,-0.169
1.83,41.63,-0.169
1.83,41.64,-0.169
1.83,41.66,-0.169
1.83,41.68,-0.169
1.83,41.69,-0.169
1.83,41.71,-0.169
1.83,41.72,-0.169
1.84,41.74,-0.169
1.84,41.76,-0.169
1.84,41.77,-0.169
1.84,41.79,-0.169
1.84,41.81,-0.169
1.84,41.82,-0.169
1.85,41.84,-0.169
1.85,41.86,-0.169
1.85,41.87,-0.169
1.85,41.89,-0.169
1.85,41.91,-0.169
1.86,41.92,-0.169
1.86,41.94,-0.169
1.86,41.96,-0.169
1.86,41.97,-0.169
1.86,41.99,-0.169
1.86,42.01,-0.169
1.87,42.02,-0.169
1.87,42.04,-0.169
1.87,42.06,-0.169
1.87,42.07,-0.169
1.87,42.09,-0.169
1.87,42.11,-0.169
1.88,42.12,-0.169
1.88,42.14,-0.169
1.88,42.16,-0.169
1.88,42.17,-0.169
1.88,42.19,-0.169
1.88,42.21,-0.169
1.88,42.22,-0.169
1.89,42.24,-0.169
1.89,42.26,-0.169
1.89,42.27,-0.169
1.89,42.29,-0.169
1.89,42.31,-0.169
1.89,42.32,-0.169
1.90,42.34,-0.169
1.90,42.36,-0.169
1.90,42.37,-0.169
1.90,42.39,-0.169
1.90,42.41,-0.169
1.91,42.42,-0.169
1.91,42.44,-0.169
1.91,42.46,-0.169
1.91,42.47,-0.169
1.91,42.49,-0.169
1.91,42.51,-0.169
1.92,42.52,-0.169
1.92,42.54,-0.169
1.92,42.56,-0.169
1.92,42.57,-0.169
1.92,42.59,-0.169
1.92,42.61,-0.169
1.93,42.62,-0.169
1.93,42.64,-0.169
1.93,42.66,-0.169
1.93,42.67,-0.169
1.93,42.69,-0.169
1.93,42.71,-0.169
1.93,42.72,-0.169
1.94,42.74,-0.169
1.94,42.76,-0.169
1.94,42.77,-0.169
1.94,42.79,-0.169
1.94,42.81,-0.169
1.94,42.82,-0.169
1.95,42.84,-0.169
1.95,42.86,-0.169
1.95,42.87,-0.169
1.95,42.89,-0.169
1.95,42.91,-0.169
1.96,42.92,-0.169
1.96,42.94,-0.170
1.96,42.96,-0.170
1.96,42.97,-0.170
1.96,42.99,-0.170
1.96,43.01,-0.170
1.97,43.03,-0.170
1.97,43.04,-0.170
1.97,43.06,-0.170
1.97,43.07,-0.170
1.97,43.09,-0.170
1.97,43.11,-0.170
1.98,43.12,-0.170
1.98,43.14,-0.170
1.98,43.16,-0.170
1.98,43.17,-0.170
1.98,43.19,-0.170
1.98,43.21,-0.170
1.98,43.22,-0.170
1.99,43.24,-0.170
1.99,43.26,-0.170
1.99,43.27,-0.170
1.99,43.29,-0.170
1.99,43.31,-0.170
1.99,43.33,-0.170
2.00,43.34,-0.170
2.00,43.36,-0.170
2.00,43.37,-0.170
2.00,43.39,-0.170
2.00,43.41,-0.170
2.01,43.42,-0.170
2.01,43.44,-0.170
2.01,43.46,-0.170
2.01,43.47,-0.170
2.01,43.49,-0.170
2.01,43.51,-0.170
2.02,43.52,-0.170
2.02,43.54,-0.170
2.02,43.56,-0.170
2.02,43.57,-0.170
2.02,43.59,-0.170
2.02,43.61,-0.170
2.03,43.62,-0.170
2.03,43.64,-0.170
2.03,43.66,-0.170
2.03,43.67,-0.170
2.03,43.69,-0.170
2.03,43.71,-0.170
2.03,43.72,-0.170
2.04,43.74,-0.170
2.04,43.76,-0.170
2.04,43.77,-0.170
2.04,43.79,-0.170
2.04,43.81,-0.170
2.04,43.82,-0.170
2.05,43.84,-0.170
2.05,43.86,-0.170
2.05,43.87,-0.170
2.05,43.89,-0.170
2.05,43.91,-0.170
2.06,43.92,-0.170
2.06,43.94,-0.170
2.06,43.96,-0.170
2.06,43.97,-0.170
2.06,43.99,-0.170
2.06,44.01,-0.170
2.07,44.02,-0.170
2.07,44.04,-0.170
2.07,44.06,-0.170
2.07,44.07,-0.170
2.07,44.09,-0.170
2.07,44.11,-0.170
2.08,44.12,-0.170
2.08,44.14,-0.170
2.08,44.16,-0.170
2.08,44.17,-0.170
2.08,44.19,-0.170
2.08,44.21,-0.170
2.08,44.22,-0.170
2.09,44.24,-0.170
2.09,44.26,-0.170
2.09,44.27,-0.170
2.09,44.29,-0.170
2.09,44.31,-0.170
2.09,44.32,-0.170
2.10,44.34,-0.170
2.10,44.36,-0.170
2.10,44.37,-0.170
2.10,44.39,-0.170
2.10,44.41,-0.170
2.11,44.42,-0.170
2.11,44.44,-0.170
2.11,44.46,-0.170
2.11,44.47,-0.170
2.11,44.49,-0.170
2.11,44.51,-0.170
2.12,44.52,-0.170
2.12,44.54,-0.170
2.12,44.56,-0.170
2.12,44.57,-0.170
2.12,44.59,-0.170
2.12,44.61,-0.170
2.13,44.62,-0.170
2.13,44.64,-0.170
2.13,44.66,-0.170
2.13,44.67,-0.170
2.13,44.69,-0.170
2.13,44.71,-0.170
2.14,44.72,-0.170
2.14,44.74,-0.170
2.14,44.76,-0.170
2.14,44.77,-0.170
2.14,44.79,-0.170
2.14,44.81,-0.170
2.14,44.82,-0.170
2.15,44.84,-0.170
2.15,44.86,-0.170
2.15,44.87,-0.170
2.15,44.89,-0.170
2.15,44.91,-0.170
2.16,44.92,-0.170
2.16,44.94,-0.171
2.16,44.96,-0.171
2.16,44.97,-0.171
2.16,44.99,-0.171
2.16,45.01,-0.171
2.16,45.02,-0.171
2.17,45.04,-0.171
2.17,45.06,-0.171
2.17,45.07,-0.171
2.17,45.09,-0.171
2.17,45.11,-0.171
2.18,45.12,-0.171
2.18,45.14,-0.171
2.18,45.16,-0.171
2.18,45.17,-0.171
2.18,45.19,-0.171
2.18,45.21,-0.171
2.19,45.22,-0.171
2.19,45.24,-0.171
2.19,45.26,-0.171
2.19,45.27,-0.171
2.19,45.29,-0.171
2.19,45.31,-0.171
2.19,45.32,-0.171
2.20,45.34,-0.171
2.20,45.36,-0.171
2.20,45.37,-0.171
2.20,45.39,-0.171
2.20,45.41,-0.171
2.21,45.42,-0.171
2.21,45.44,-0.171
2.21,45.46,-0.171
2.21,45.47,-0.171
2.21,45.49,-0.171
2.21,45.51,-0.171
2.21,45.52,-0.171
2.22,45.54,-0.171
2.22,45.56,-0.171
2.22,45.57,-0.171
2.22,45.59,-0.171
2.22,45.61,-0.171
2.23,45.62,-0.171
2.23,45.64,-0.171
2.23,45.66,-0.171
2.23,45.67,-0.171
2.23,45.69,-0.171
2.23,45.71,-0.171
2.24,45.72,-0.171
2.24,45.74,-0.171
2.24,45.76,-0.171
2.24,45.77,-0.171
2.24,45.79,-0.171
2.24,45.80,-0.171
2.24,45.82,-0.171
2.25,45.84,-0.171
2.25,45.86,-0.171
2.25,45.87,-0.171
2.25,45.89,-0.171
2.25,45.90,-0.171
2.26,45.92,-0.171
2.26,45.94,-0.171
2.26,45.95,-0.171
2.26,45.97,-0.171
2.26,45.99,-0.171
2.26,46.01,-0.171
2.26,46.02,-0.171
2.27,46.04,-0.171
2.27,46.05,-0.171
2.27,46.07,-0.171
2.27,46.09,-0.171
2.27,46.11,-0.171
2.28,46.12,-0.171
2.28,46.14,-0.171
2.28,46.16,-0.171
2.28,46.17,-0.171
2.28,46.19,-0.171
2.28,46.21,-0.171
2.29,46.22,-0.171
2.29,46.24,-0.171
2.29,46.26,-0.171
2.29,46.27,-0.171
2.29,46.29,-0.171
2.29,46.31,-0.171
2.29,46.32,-0.171
2.30,46.34,-0.171
2.30,46.36,-0.171
2.30,46.37,-0.171
2.30,46.39,-0.171
2.30,46.41,-0.171
2.31,46.42,-0.171
2.31,46.44,-0.171
2.31,46.46,-0.171
2.31,46.47,-0.171
2.31,46.49,-0.171
2.31,46.51,-0.171
2.31,46.52,-0.171
2.32,46.54,-0.171
2.32,46.56,-0.171
2.32,46.57,-0.171
2.32,46.59,-0.171
2.32,46.61,-0.171
2.33,46.62,-0.171
2.33,46.64,-0.171
2.33,46.66,-0.171
2.33,46.67,-0.171
2.33,46.69,-0.171
2.33,46.71,-0.171
2.34,46.72,-0.171
2.34,46.74,-0.171
2.34,46.76,-0.171
2.34,46.77,-0.171
2.34,46.79,-0.171
2.34,46.81,-0.171
2.34,46.82,-0.171
2.35,46.84,-0.171
2.35,46.86,-0.171
2.35,46.87,-0.171
2.35,46.89,-0.171
2.35,46.91,-0.171
2.36,46.92,-0.171
2.36,46.94,-0.171
2.36,46.96,-0.171
2.36,46.97,-0.171
2.36,46.99,-0.171
2.36,47.01,-0.171
2.36,47.02,-0.171
2.37,47.04,-0.171
2.37,47.06,-0.171
2.37,47.07,-0.171
2.37,47.09,-0.171
2.37,47.11,-0.171
2.38,47.12,-0.171
2.38,47.14,-0.171
2.38,47.15,-0.171
2.38,47.17,-0.171
2.38,47.19,-0.171
2.38,47.20,-0.171
2.39,47.22,-0.171
2.39,47.24,-0.171
2.39,47.26,-0.171
2.39,47.27,-0.171
2.39,47.29,-0.171
2.39,47.30,-0.171
2.39,47.32,-0.171
2.40,47.34,-0.171
2.40,47.35,-0.171
2.40,47.37,-0.171
2.40,47.39,-0.171
2.40,47.40,-0.171
2.41,47.42,-0.171
2.41,47.44,-0.171
2.41,47.45,-0.171
2.41,47.47,-0.171
2.41,47.49,-0.171
2.41,47.50,-0.171
2.41,47.52,-0.171
2.42,47.54,-0.171
2.42,47.55,-0.171
2.42,47.57,-0.172
2.42,47.59,-0.172
2.42,47.60,-0.172
2.43,47.62,-0.172
2.43,47.64,-0.172
2.43,47.65,-0.172
2.43,47.67,-0.172
2.43,47.69,-0.172
2.43,47.70,-0.172
2.44,47.72,-0.172
2.44,47.74,-0.172
2.44,47.75,-0.172
2.44,47.77,-0.172
2.44,47.79,-0.172
2.44,47.81,-0.172
2.44,47.82,-0.172
2.45,47.84,-0.172
2.45,47.86,-0.172
2.45,47.87,-0.172
2.45,47.89,-0.172
2.45,47.91,-0.172
2.46,47.92,-0.172
2.46,47.94,-0.172
2.46,47.96,-0.172
2.46,47.97,-0.172
2.46,47.99,-0.172
2.46,48.01,-0.172
2.46,48.02,-0.172
2.47,48.04,-0.172
2.47,48.06,-0.172
2.47,48.07,-0.172
2.47,48.09,-0.172
2.47,48.11,-0.172
2.48,48.12,-0.172
2.48,48.14,-0.172
2.48,48.16,-0.172
2.48,48.17,-0.172
2.48,48.19,-0.172
2.48,48.21,-0.172
2.49,48.22,-0.172
2.49,48.24,-0.172
2.49,48.26,-0.172
2.49,48.27,-0.172
2.49,48.29,-0.172
2.49,48.31,-0.172
2.49,48.32,-0.172
2.50,48.34,-0.172
2.50,48.36,-0.172
2.50,48.37,-0.172
2.50,48.39,-0.172
2.50,48.41,-0.172
2.51,48.42,-0.172
2.51,48.44,-0.172
2.51,48.46,-0.172
2.51,48.47,-0.172
2.51,48.49,-0.172
2.51,48.51,-0.172
2.51,48.52,-0.172
2.52,48.54,-0.172
2.52,48.56,-0.172
2.52,48.57,-0.172
2.52,48.59,-0.172
2.52,48.61,-0.172
2.53,48.62,-0.172
2.53,48.64,-0.172
2.53,48.65,-0.172
2.53,48.67,-0.172
2.53,48.69,-0.172
2.53,48.71,-0.172
2.54,48.72,-0.172
2.54,48.74,-0.172
2.54,48.76,-0.172
2.54,48.77,-0.172
2.54,48.79,-0.172
2.54,48.81,-0.172
2.54,48.82,-0.172
2.55,48.84,-0.172
2.55,48.86,-0.172
2.55,48.87,-0.172
2.55,48.89,-0.172
2.55,48.91,-0.172
2.56,48.92,-0.172
2.56,48.94,-0.172
2.56,48.96,-0.172
2.56,48.97,-0.172
2.56,48.99,-0.172
2.56,49.00,-0.172
2.56,49.02,-0.172
2.57,49.04,-0.172
2.57,49.06,-0.172
2.57,49.07,-0.172
2.57,49.09,-0.172
2.57,49.11,-0.172
2.58,49.12,-0.172
2.58,49.14,-0.172
2.58,49.16,-0.172
2.58,49.17,-0.172
2.58,49.19,-0.172
2.58,49.21,-0.172
2.59,49.22,-0.172
2.59,49.24,-0.172
2.59,49.26,-0.172
2.59,49.27,-0.172
2.59,49.29,-0.172
2.59,49.31,-0.172
2.59,49.32,-0.172
2.60,49.34,-0.172
2.60,49.36,-0.172
2.60,49.37,-0.172
2.60,49.39,-0.172
2.60,49.41,-0.172
2.61,49.42,-0.172
2.61,49.44,-0.172
2.61,49.46,-0.172
2.61,49.47,-0.172
2.61,49.49,-0.172
2.61,49.51,-0.172
2.61,49.52,-0.172
2.62,49.54,-0.172
2.62,49.56,-0.172
2.62,49.57,-0.172
2.62,49.59,-0.172
2.62,49.61,-0.172
2.63,49.62,-0.172
2.63,49.64,-0.172
2.63,49.66,-0.172
2.63,49.67,-0.172
2.63,49.69,-0.172
2.63,49.71,-0.172
2.64,49.72,-0.172
2.64,49.74,-0.172
2.64,49.76,-0.172
2.64,49.77,-0.172
2.64,49.79,-0.172
2.64,49.81,-0.172
2.64,49.82,-0.172
2.65,49.84,-0.172
2.65,49.86,-0.172
2.65,49.87,-0.172
2.65,49.89,-0.172
2.65,49.91,-0.172
2.66,49.92,-0.172
2.66,49.94,-0.172
2.66,49.96,-0.172
2.66,49.97,-0.172
2.66,49.99,-0.172
2.66,50.01,-0.172
2.66,50.02,-0.172
2.67,50.04,-0.172
2.67,50.06,-0.172
2.67,50.07,-0.172
2.67,50.09,-0.172
2.67,50.11,-0.172
2.68,50.12,-0.172
2.68,50.14,-0.172
2.68,50.16,-0.172
2.68,50.17,-0.172
2.68,50.19,-0.172
2.68,50.21,-0.172
2.69,50.22,-0.172
2.69,50.24,-0.172
2.69,50.26,-0.172
2.69,50.27,-0.172
2.69,50.29,-0.172
2.69,50.31,-0.172
2.69,50.32,-0.172
2.70,50.34,-0.172
2.70,50.36,-0.172
2.70,50.37,-0.172
2.70,50.39,-0.172
2.70,50.41,-0.173
2.71,50.42,-0.173
2.71,50.44,-0.173
2.71,50.46,-0.173
2.71,50.47,-0.173
2.71,50.49,-0.173
2.71,50.51,-0.173
2.71,50.52,-0.173
2.72,50.54,-0.173
2.72,50.56,-0.173
2.72,50.57,-0.173
2.72,50.59,-0.173
2.72,50.61,-0.173
2.73,50.62,-0.173
2.73,50.64,-0.173
2.73,50.66,-0.173
2.73,50.67,-0.173
2.73,50.69,-0.173
2.73,50.71,-0.173
2.74,50.72,-0.173
2.74,50.74,-0.173
2.74,50.76,-0.173
2.74,50.77,-0.173
2.74,50.79,-0.173
2.74,50.81,-0.173
2.74,50.82,-0.173
2.75,50.84,-0.173
2.75,50.86,-0.173
2.75,50.87,-0.173
2.75,50.89,-0.173
2.75,50.91,-0.173
2.76,50.92,-0.173
2.76,50.94,-0.173
2.76,50.96,-0.173
2.76,50.97,-0.173
2.76,50.99,-0.173
2.76,51.01,-0.173
2.76,51.02,-0.173
2.77,51.04,-0.173
2.77,51.06,-0.173
2.77,51.07,-0.173
2.77,51.09,-0.173
2.77,51.11,-0.173
2.78,51.12,-0.173
2.78,51.14,-0.173
2.78,51.16,-0.173
2.78,51.17,-0.173
2.78,51.19,-0.173
2.78,51.21,-0.173
2.79,51.22,-0.173
2.79,51.24,-0.173
2.79,51.26,-0.173
2.79,51.27,-0.173
2.79,51.29,-0.173
2.79,51.31,-0.173
2.79,51.32,-0.173
2.80,51.34,-0.173
2.80,51.36,-0.173
2.80,51.37,-0.173
2.80,51.39,-0.173
2.80,51.41,-0.173
2.81,51.42,-0.173
2.81,51.44,-0.173
2.81,51.46,-0.173
2.81,51.47,-0.173
2.81,51.49,-0.173
2.81,51.51,-0.173
2.81,51.52,-0.173
2.82,51.54,-0.173
2.82,51.56,-0.173
2.82,51.57,-0.173
2.82,51.59,-0.173
2.82,51.61,-0.173
2.83,51.62,-0.173
2.83,51.64,-0.173
2.83,51.66,-0.173
2.83,51.67,-0.173
2.83,51.69,-0.173
2.83,51.71,-0.173
2.84,51.72,-0.173
2.84,51.74,-0.173
2.84,51.76,-0.173
2.84,51.77,-0.173
2.84,51.79,-0.173
2.84,51.81,-0.173
2.84,51.82,-0.173
2.85,51.84,-0.173
2.85,51.86,-0.173
2.85,51.87,-0.173
2.85,51.89,-0.173
2.85,51.91,-0.173
2.86,51.92,-0.173
2.86,51.94,-0.173
2.86,51.96,-0.173
2.86,51.97,-0.173
2.86,51.99,-0.173
2.86,52.01,-0.173
2.86,52.02,-0.173
2.87,52.04,-0.173
2.87,52.06,-0.173
2.87,52.07,-0.173
2.87,52.09,-0.173
2.87,52.11,-0.173
2.88,52.12,-0.173
2.88,52.14,-0.173
2.88,52.16,-0.173
2.88,52.17,-0.173
2.88,52.19,-0.173
2.88,52.21,-0.173
2.89,52.22,-0.173
2.89,52.24,-0.173
2.89,52.26,-0.173
2.89,52.27,-0.173
2.89,52.29,-0.173
2.89,52.31,-0.173
2.89,52.32,-0.173
2.90,52.34,-0.173
2.90,52.36,-0.173
2.90,52.37,-0.174
2.90,52.39,-0.174
2.90,52.41,-0.174
2.91,52.42,-0.174
2.91,52.44,-0.174
2.91,52.46,-0.174
2.91,52.47,-0.174
2.91,52.49,-0.174
2.91,52.51,-0.174
2.91,52.52,-0.174
2.92,52.54,-0.174
2.92,52.56,-0.174
2.92,52.57,-0.174
2.92,52.59,-0.174
2.92,52.61,-0.174
2.93,52.62,-0.174
2.93,52.64,-0.174
2.93,52.66,-0.174
2.93,52.67,-0.174
2.93,52.69,-0.174
2.93,52.71,-0.174
2.94,52.72,-0.174
2.94,52.74,-0.174
2.94,52.76,-0.174
2.94,52.77,-0.174
2.94,52.79,-0.174
2.94,52.81,-0.174
2.94,52.82,-0.174
2.95,52.84,-0.174
2.95,52.86,-0.174
2.95,52.87,-0.174
2.95,52.89,-0.174
2.95,52.91,-0.174
2.96,52.92,-0.174
2.96,52.94,-0.174
2.96,52.96,-0.174
2.96,52.97,-0.174
2.96,52.99,-0.174
2.96,53.01,-0.174
2.96,53.02,-0.174
2.97,53.04,-0.174
2.97,53.06,-0.174
2.97,53.07,-0.174
2.97,53.09,-0.174
2.97,53.11,-0.174
2.98,53.12,-0.174
2.98,53.14,-0.174
2.98,53.16,-0.174
2.98,53.17,-0.174
2.98,53.19,-0.174
2.98,53.21,-0.174
2.99,53.22,-0.174
2.99,53.24,-0.174
2.99,53.26,-0.174
2.99,53.27,-0.174
2.99,53.29,-0.174
2.99,53.30,-0.174
2.99,53.32,-0.174
3.00,53.34,-0.174
3.00,53.36,-0.174
3.00,53.37,-0.174
3.00,53.39,-0.174
3.00,53.41,-0.174
3.01,53.42,-0.174
3.01,53.44,-0.174
3.01,53.45,-0.174
3.01,53.47,-0.174
3.01,53.49,-0.174
3.01,53.51,-0.174
3.01,53.52,-0.174
3.02,53.54,-0.174
3.02,53.55,-0.175
3.02,53.57,-0.175
3.02,53.59,-0.175
3.02,53.60,-0.175
3.03,53.62,-0.175
3.03,53.64,-0.175
3.03,53.65,-0.175
3.03,53.67,-0.175
3.03,53.69,-0.175
3.03,53.70,-0.175
3.04,53.72,-0.175
3.04,53.74,-0.175
3.04,53.75,-0.175
3.04,53.77,-0.175
3.04,53.79,-0.175
3.04,53.81,-0.175
3.04,53.82,-0.175
3.05,53.84,-0.175
3.05,53.85,-0.175
3.05,53.87,-0.175
3.05,53.89,-0.175
3.05,53.91,-0.175
3.06,53.92,-0.175
3.06,53.94,-0.175
3.06,53.95,-0.175
3.06,53.97,-0.175
3.06,53.99,-0.175
3.06,54.00,-0.175
3.06,54.02,-0.175
3.07,54.04,-0.175
3.07,54.05,-0.175
3.07,54.07,-0.175
3.07,54.09,-0.175
3.07,54.10,-0.175
3.08,54.12,-0.175
3.08,54.14,-0.175
3.08,54.15,-0.175
3.08,54.17,-0.175
3.08,54.19,-0.175
3.08,54.20,-0.175
3.09,54.22,-0.175
3.09,54.24,-0.175
3.09,54.25,-0.175
3.09,54.27,-0.175
3.09,54.29,-0.175
3.09,54.30,-0.175
3.09,54.32,-0.175
3.10,54.34,-0.176
3.10,54.35,-0.176
3.10,54.37,-0.176
3.10,54.39,-0.176
3.10,54.40,-0.176
3.11,54.42,-0.176
3.11,54.44,-0.176
3.11,54.45,-0.176
3.11,54.47,-0.176
3.11,54.49,-0.176
3.11,54.50,-0.176
3.11,54.52,-0.176
3.12,54.54,-0.176
3.12,54.55,-0.176
3.12,54.57,-0.176
3.12,54.59,-0.176
3.12,54.60,-0.176
3.13,54.62,-0.176
3.13,54.64,-0.176
3.13,54.65,-0.176
3.13,54.67,-0.176
3.13,54.69,-0.176
3.13,54.70,-0.176
3.14,54.72,-0.176
3.14,54.74,-0.176
3.14,54.75,-0.176
3.14,54.77,-0.176
3.14,54.79,-0.176
3.14,54.80,-0.176
3.14,54.82,-0.176
3.15,54.84,-0.176
3.15,54.85,-0.176
3.15,54.87,-0.176
3.15,54.89,-0.176
3.15,54.90,-0.176
3.16,54.92,-0.177
3.16,54.94,-0.177
3.16,54.95,-0.177
3.16,54.97,-0.177
3.16,54.99,-0.177
3.16,55.00,-0.177
3.16,55.02,-0.177
3.17,55.04,-0.177
3.17,55.05,-0.177
3.17,55.07,-0.177
3.17,55.09,-0.177
3.17,55.10,-0.177
3.18,55.12,-0.177
3.18,55.14,-0.177
3.18,55.15,-0.177
3.18,55.17,-0.177
3.18,55.19,-0.177
3.18,55.20,-0.177
3.19,55.22,-0.177
3.19,55.24,-0.177
3.19,55.25,-0.177
3.19,55.27,-0.177
3.19,55.29,-0.177
3.19,55.30,-0.177
3.19,55.32,-0.177
3.20,55.34,-0.178
3.20,55.35,-0.178
3.20,55.37,-0.178
3.20,55.39,-0.178
3.20,55.40,-0.178
3.21,55.42,-0.178
3.21,55.44,-0.178
3.21,55.45,-0.178
3.21,55.47,-0.178
3.21,55.49,-0.178
3.21,55.50,-0.178
3.21,55.52,-0.178
3.22,55.54,-0.178
3.22,55.55,-0.178
3.22,55.57,-0.178
3.22,55.59,-0.178
3.22,55.60,-0.178
3.23,55.62,-0.178
3.23,55.64,-0.178
3.23,55.65,-0.178
3.23,55.67,-0.178
3.23,55.69,-0.178
3.23,55.70,-0.179
3.24,55.72,-0.179
3.24,55.74,-0.179
3.24,55.75,-0.179
3.24,55.77,-0.179
3.24,55.79,-0.179
3.24,55.80,-0.179
3.24,55.82,-0.179
3.25,55.84,-0.179
3.25,55.85,-0.179
3.25,55.87,-0.179
3.25,55.89,-0.179
3.25,55.90,-0.179
3.26,55.92,-0.179
3.26,55.94,-0.179
3.26,55.95,-0.179
3.26,55.97,-0.179
3.26,55.99,-0.180
3.26,56.00,-0.180
3.26,56.02,-0.180
3.27,56.03,-0.180
3.27,56.05,-0.180
3.27,56.07,-0.180
3.27,56.09,-0.180
3.27,56.10,-0.180
3.28,56.12,-0.180
3.28,56.14,-0.180
3.28,56.15,-0.180
3.28,56.17,-0.180
3.28,56.19,-0.180
3.28,56.20,-0.180
3.29,56.22,-0.180
3.29,56.24,-0.180
3.29,56.25,-0.180
3.29,56.27,-0.180
3.29,56.29,-0.181
3.29,56.30,-0.181
3.29,56.32,-0.181
3.30,56.34,-0.181
3.30,56.35,-0.181
3.30,56.37,-0.181
3.30,56.38,-0.181
3.30,56.40,-0.181
3.31,56.42,-0.181
3.31,56.43,-0.181
